2319,Ashland University Women's Rugby Club,70fa1915-4b90-11e2-99aa-22000a929134
2320,Bowling Green State Univ. Women's Rugby Club Club,70f17857-4b90-11e2-99aa-22000a929134
2321,Canton Rugby Football Club,7201c480-4b90-11e2-99aa-22000a929134
2322,Capital University Rugby Club,7356005c-4b90-11e2-99aa-22000a929134
2323,CARPS,726a6b26-4b90-11e2-99aa-22000a929134
2324,Cedarville University,755db98f-4b90-11e2-99aa-22000a929134
2325,Cincinnati Kelts Men's RFC,755d979b-4b90-11e2-99aa-22000a929134
2326,Cincinnati Kelts Women's Rugby,76e981cc-4b90-11e2-99aa-22000a929134
2327,Cincinnati Rugby Football Club,77c1e449-4b90-11e2-99aa-22000a929134
2328,Cincinnati-Dayton Women's Side,76d69df8-4b90-11e2-99aa-22000a929134
2329,Cleveland Area Touring Side Rugby Club,77ff8744-4b90-11e2-99aa-22000a929134
2330,Cleveland Eastern Suburbs Rugby Football Club,78260d87-4b90-11e2-99aa-22000a929134
2331,Cleveland Eastern Suburbs Women's RFC,797b01e9-4b90-11e2-99aa-22000a929134
2332,Cleveland State University Rugby FC,7bd1bf8d-4b90-11e2-99aa-22000a929134
2333,Cleveland Westside Rovers Rugby Football Club,7bdd5948-4b90-11e2-99aa-22000a929134
2334,Cleveland Women's Rugby Club,7cfcb2af-4b90-11e2-99aa-22000a929134
2335,Columbus Coyotes RFC,7cd84875-4b90-11e2-99aa-22000a929134
2336,Columbus Crusaders HS Rugby Football Club,7e3561bd-4b90-11e2-99aa-22000a929134
2337,Constables Rugby Football Club,7e607f3c-4b90-11e2-99aa-22000a929134
2338,Dayton Area Rugby Club,7e6096e3-4b90-11e2-99aa-22000a929134
2339,Dayton Area Rugby Club - Women's Side,7f62a2e6-4b90-11e2-99aa-22000a929134
2340,Delaware High School RFC,82b85064-4b90-11e2-99aa-22000a929134
2341,Denison University RFC,81b2438b-4b90-11e2-99aa-22000a929134
2342,Denison University Women's RFC,82dcf680-4b90-11e2-99aa-22000a929134
2343,Eastern Kentucky University RFC,82c37bfb-4b90-11e2-99aa-22000a929134
2344,Eastern Kentucky University Women's RFC,841cb5e4-4b90-11e2-99aa-22000a929134
2345,Fairview Warriors Rugby Football Club,845df26b-4b90-11e2-99aa-22000a929134
2346,Grove City Rugby Football Club,8427808d-4b90-11e2-99aa-22000a929134
2347,Hiram College Men's Rugby Football Club,859b70d5-4b90-11e2-99aa-22000a929134
2348,Hiram Women's Rugby,87a5cb5f-4b90-11e2-99aa-22000a929134
2349,John Carroll University Rugby Football Club,88d672c0-4b90-11e2-99aa-22000a929134
2350,Kent State Mens Rugby Club,88bdc5c2-4b90-11e2-99aa-22000a929134
2351,Kent State Womens Rugby Club,88a70466-4b90-11e2-99aa-22000a929134
2352,Kenyon College Men's Rugby Football Club,8acfe3ca-4b90-11e2-99aa-22000a929134
2353,Kenyon College Women's Rugby Club,89f51302-4b90-11e2-99aa-22000a929134
2354,Lexington Blackstones RFC,89e9e594-4b90-11e2-99aa-22000a929134
2355,Lexington Moths WRFC,8b24a139-4b90-11e2-99aa-22000a929134
2356,Lexington Womens Rugby Club,8d5cc14d-4b90-11e2-99aa-22000a929134
2357,Louisville Rugby Football Club,8e975e6a-4b90-11e2-99aa-22000a929134
2358,Louisville Rugby Football Club Youth Program,8e72a983-4b90-11e2-99aa-22000a929134
2359,Louisville St. Xavier High School Rugby Club,8facc241-4b90-11e2-99aa-22000a929134
2360,Louisville Women's Rugby Club,9028b157-4b90-11e2-99aa-22000a929134
2361,Marshall University Rugby Football Club,901e168c-4b90-11e2-99aa-22000a929134
2362,Marshall University Women's Rugby Club,9141f875-4b90-11e2-99aa-22000a929134
2363,Miami Univ. Women's Rugby Football Club,912ea4e1-4b90-11e2-99aa-22000a929134
2364,Moritz College Of Law Rugby Club,93cb8cc9-4b90-11e2-99aa-22000a929134
2365,Northern Cincinnati Black Hawks Sevens,9480c79f-4b90-11e2-99aa-22000a929134
2366,Northern Kentucky Grubs RFC,94c6e367-4b90-11e2-99aa-22000a929134
2367,Notre Dame College Men's Rugby,95d9976d-4b90-11e2-99aa-22000a929134
2368,Notre Dame College Women's Rugby,95f037ad-4b90-11e2-99aa-22000a929134
2369,Oberlin College Men's Rugby Football Club,95fcaeed-4b90-11e2-99aa-22000a929134
2370,Oberlin College Women's Rugby Football Club,97f26426-4b90-11e2-99aa-22000a929134
2371,Ohio Northern University Men's RFC,96f20826-4b90-11e2-99aa-22000a929134
2372,Ohio Northern University Women's Rugby Club,9b1443a3-4b90-11e2-99aa-22000a929134
2373,Ohio Rugby Referees Society,9af66f3e-4b90-11e2-99aa-22000a929134
2374,Ohio State University Rugby Club,9b26bb13-4b90-11e2-99aa-22000a929134
2375,Ohio State University Women's Rugby Football,9c04dd56-4b90-11e2-99aa-22000a929134
2376,Ohio University Men's Rugby Football Club,9c2b04fe-4b90-11e2-99aa-22000a929134
2377,Ohio University Women's Rugby Club,9c46e3ba-4b90-11e2-99aa-22000a929134
2378,Ohio Wesleyan University Men's Rugby Club,9ce25cc0-4b90-11e2-99aa-22000a929134
2379,Ohio Wesleyan University Women's Rugby Club,9e3fc386-4b90-11e2-99aa-22000a929134
2380,"Queen City Rugby Football Club, Inc. Ohio",a0d75ca9-4b90-11e2-99aa-22000a929134
2381,Ravenna Area Touring Side Rugby Football Club,a1096ab9-4b90-11e2-99aa-22000a929134
2382,River Valley RFC,a0aa62a4-4b90-11e2-99aa-22000a929134
2383,Scioto Valley Women's Rugby Football Club,a1cceaa6-4b90-11e2-99aa-22000a929134
2384,Shawnee State Men's Rugby Club,a1bafe53-4b90-11e2-99aa-22000a929134
2385,South Lexington High School Rugby Club,a25073dd-4b90-11e2-99aa-22000a929134
2386,St. Gregg's Rugby,a1fa5656-4b90-11e2-99aa-22000a929134
2387,Steel Panther Rugby Football Club,a41990db-4b90-11e2-99aa-22000a929134
2388,The Columbus Rugby Club Ohio,a62637e0-4b90-11e2-99aa-22000a929134
2389,Tiffin University Club Rugby,a6475316-4b90-11e2-99aa-22000a929134
2390,Toledo Girls Rugby Football Club Club,a6ee8299-4b90-11e2-99aa-22000a929134
2391,Tri-Village RFC,a78afc8c-4b90-11e2-99aa-22000a929134
2392,Tri-Village Rugby Club,a783fca7-4b90-11e2-99aa-22000a929134
2393,Univ. Cincinnati Rugby Football Club,a8d593ea-4b90-11e2-99aa-22000a929134
2394,Univ. Dayton Rugby Club,a7e21f78-4b90-11e2-99aa-22000a929134
2395,Univ. Dayton Women's Rugby Club,a9cad09c-4b90-11e2-99aa-22000a929134
2396,Univ. Kentucky Rugby Football Club,abd8d6a8-4b90-11e2-99aa-22000a929134
2397,Univ. Kentucky Women's Rugby Club,abd99ece-4b90-11e2-99aa-22000a929134
2398,University of Findlay RFC,ac8c29f0-4b90-11e2-99aa-22000a929134
2399,University of Findlay Women's RFC,ae66c44b-4b90-11e2-99aa-22000a929134
2400,University of Louisville Rugby Club,ad4064b0-4b90-11e2-99aa-22000a929134
2401,Upper Arlington Youth Rugby Football Club,ad410789-4b90-11e2-99aa-22000a929134
2402,Wildcat Rugby,aea67fef-4b90-11e2-99aa-22000a929134
2403,Wittenberg University Rugby Football Club,af755987-4b90-11e2-99aa-22000a929134
2404,Wittenberg Women's Rugby Football Club,b2206ceb-4b90-11e2-99aa-22000a929134
2405,Worthington Youth Boosters U-15,b23b91c1-4b90-11e2-99aa-22000a929134
2406,Wright State Univ. Rugby Football Club,b2e33d34-4b90-11e2-99aa-22000a929134
2407,Wright State Women's Rugby Club,b48f6c2d-4b90-11e2-99aa-22000a929134
2408,Xavier University Rugby Football Club,b39f4a49-4b90-11e2-99aa-22000a929134
2409,Xavier University Women's Rugby Football Club,b488f0e5-4b90-11e2-99aa-22000a929134
2410,Youngstown State University Rugby Club,b4f12443-4b90-11e2-99aa-22000a929134
2411,Youngstown Steel Valley Rugby Club Club,b5c682cf-4b90-11e2-99aa-22000a929134
2412,Youngstown Women's Rugby Club,b7d53670-4b90-11e2-99aa-22000a929134
2413,Arkansas Iron Maidens Rugby Football Club,b7d45483-4b90-11e2-99aa-22000a929134
2414,AUX ARCS Referees Society Rugby Club,b853b390-4b90-11e2-99aa-22000a929134
2415,Bixby Rugby Club,b92e7553-4b90-11e2-99aa-22000a929134
2416,Booker T Washington Rugby Football Club,ba3e8beb-4b90-11e2-99aa-22000a929134
2417,Conway Crusaders Rugby Club,ba300bf4-4b90-11e2-99aa-22000a929134
2418,INACTIVE - Oklahoma City Rugby Football Club,ba4ba416-4b90-11e2-99aa-22000a929134
2419,Jenks Trojan High School Rugby Club,bb52885b-4b90-11e2-99aa-22000a929134
2420,Little Rock WRFC Club,be71ad9e-4b90-11e2-99aa-22000a929134
2421,Mustang Area Rugby Club,bdff2239-4b90-11e2-99aa-22000a929134
2422,Nathan Hale High School RFC,be4d07fa-4b90-11e2-99aa-22000a929134
2423,Norman Colts High School Rugby Football Club,beb3a8aa-4b90-11e2-99aa-22000a929134
2424,Norman Youth Rugby Football Club,c04b67bf-4b90-11e2-99aa-22000a929134
2425,Northeastern State University RFC - INACTIVE,c0506462-4b90-11e2-99aa-22000a929134
2426,Old Arkansas Rugby Club,c04d1622-4b90-11e2-99aa-22000a929134
2427,Ole Arkansas RFC,c21e7b8c-4b90-11e2-99aa-22000a929134
2428,Ozark Rugby Union Referees Society,c3ce30f9-4b90-11e2-99aa-22000a929134
2429,Southwestern Blues Rugby Club,c3b5abe4-4b90-11e2-99aa-22000a929134
2430,Springdale Athletic Rugby Club,c45e5ecf-4b90-11e2-99aa-22000a929134
2431,The Brethren,c55c3a9c-4b90-11e2-99aa-22000a929134
2432,Tulsa United U-19,c5c39236-4b90-11e2-99aa-22000a929134
2433,Tulsa University Rugby Football Club,c6e98817-4b90-11e2-99aa-22000a929134
2434,Tulsa Women's RFC,c61e8ef8-4b90-11e2-99aa-22000a929134
2435,Univ. Arkansas Women's RFC,c8112a03-4b90-11e2-99aa-22000a929134
2436,Washington RFC - Tulsa,c99e9856-4b90-11e2-99aa-22000a929134
2437,California State - Long Beach Rugby Club,c98d7b92-4b90-11e2-99aa-22000a929134
2438,Claremont College Men's Rugby Football Club,ca36dce6-4b90-11e2-99aa-22000a929134
2439,Loyola Marymount University Rugby Club,cbb85402-4b90-11e2-99aa-22000a929134
2440,San Diego State Rugby Football Club,cbe39cf4-4b90-11e2-99aa-22000a929134
2441,Univ. California - Irvine Rugby Club,cc672536-4b90-11e2-99aa-22000a929134
2442,Univ. California - Santa Barbara Mens RFC,cce72847-4b90-11e2-99aa-22000a929134
2443,Univ. San Diego Rugby Football Club,cdf8ed4f-4b90-11e2-99aa-22000a929134
2444,Univ. Southern California Rugby Club,cf46bd3b-4b90-11e2-99aa-22000a929134
2445,Arroyo Grande RFC,cf6f578b-4b90-11e2-99aa-22000a929134
2446,Battleground Bulls Men's Rugby,d02365d2-4b90-11e2-99aa-22000a929134
2447,Bellevue Rugby Club - INACTIVE,d16bcf73-4b90-11e2-99aa-22000a929134
2448,Bend Lady Roughriders,d1353a39-4b90-11e2-99aa-22000a929134
2449,Bend Rugby Club,d1f10e3f-4b90-11e2-99aa-22000a929134
2450,Boise Nemesis Women's Rugby Football Club,d28de707-4b90-11e2-99aa-22000a929134
2451,Boise State University Rugby Club,d3957af1-4b90-11e2-99aa-22000a929134
2452,Bozeman WRFC,d4b1cfb6-4b90-11e2-99aa-22000a929134
2453,Budd Bay Rugby Football Club,d50e3437-4b90-11e2-99aa-22000a929134
2454,Budd Bay Women's Rugby,d5c483ff-4b90-11e2-99aa-22000a929134
2455,Central Oregon Community College,d6cf075a-4b90-11e2-99aa-22000a929134
2456,Central Washington University Rugby Club,d6bb8ffc-4b90-11e2-99aa-22000a929134
2457,Central Washington University Women's Rugby,d7d78791-4b90-11e2-99aa-22000a929134
2458,Chuckanut Bay,d829c85e-4b90-11e2-99aa-22000a929134
2459,Chuckanutbay WRFC,d94e945f-4b90-11e2-99aa-22000a929134
2460,Clackamas Community Rugby,da5ae076-4b90-11e2-99aa-22000a929134
2461,Corvallis Rugby Football Club,dc6b3252-4b90-11e2-99aa-22000a929134
2462,Del Rey RFC,dbb99633-4b90-11e2-99aa-22000a929134
2463,East Oregon Silverbacks Rugby Club,dc76c812-4b90-11e2-99aa-22000a929134
2464,East Palo Alto U-19 RFC,dcb4bcf4-4b90-11e2-99aa-22000a929134
2465,Eastern Washington University Rugby Club,dd70e8eb-4b90-11e2-99aa-22000a929134
2466,Eastern Washington Women's Rugby Club,dda3b1b9-4b90-11e2-99aa-22000a929134
2467,Eastside Rugby Football Club Washington,df012578-4b90-11e2-99aa-22000a929134
2468,Eastside Tsunami Rugby Club OR,e032e927-4b90-11e2-99aa-22000a929134
2469,Ellensburg Bulls RFC - INACTIVE,e16ffe6e-4b90-11e2-99aa-22000a929134
2470,Emerald City Mudhens Women's Rugby Club,e2846e77-4b90-11e2-99aa-22000a929134
2471,Eugene Housewives RFC,e2de75cb-4b90-11e2-99aa-22000a929134
2472,Eugene Reign,e2c251e9-4b90-11e2-99aa-22000a929134
2473,"Eugene Rugby Football Club, Ltd.",e32f65be-4b90-11e2-99aa-22000a929134
2474,Evergreen State College Men's Rugby Club,e342a65a-4b90-11e2-99aa-22000a929134
2475,George Whitworth Rugby Football Club,e52be633-4b90-11e2-99aa-22000a929134
2476,GFU Women's Rugby,e609a12c-4b90-11e2-99aa-22000a929134
2477,Gonzaga University Rugby Football Club,e79a2f6f-4b90-11e2-99aa-22000a929134
2478,Humboldt State Univ. Women's Rugby Club,e998c7a2-4b90-11e2-99aa-22000a929134
2479,Humboldt State University Men's Rugby Club,e888afc0-4b90-11e2-99aa-22000a929134
2480,Idaho State University Rugby Club,e88db40e-4b90-11e2-99aa-22000a929134
2481,INACTIVE-Canby Rugby Football Club,e8b0701c-4b90-11e2-99aa-22000a929134
2482,INACTIVEWashington State Women's Rugby Club,e9381f4c-4b90-11e2-99aa-22000a929134
2483,Inland Empire Women's Rugby Football Club,eaed20da-4b90-11e2-99aa-22000a929134
2484,Lewis & Clark Men's Club Rugby,ec12c705-4b90-11e2-99aa-22000a929134
2485,Lewis & Clark Rugby Football Club,ed16366d-4b90-11e2-99aa-22000a929134
2486,Lewis & Clark Women's Rugby Club,edfab5b0-4b90-11e2-99aa-22000a929134
2487,Linfield College Rugby Football Club,ee129ee9-4b90-11e2-99aa-22000a929134
2488,Linn Benton Youth Rugby,ee133f95-4b90-11e2-99aa-22000a929134
2489,Mendocino Rugby Club,ef052704-4b90-11e2-99aa-22000a929134
2490,Mercer Island Youth RFC,ef5d2a1b-4b90-11e2-99aa-22000a929134
2491,Microsoft,f0838b0b-4b90-11e2-99aa-22000a929134
2492,Missoula Betterside WRFC,f1a7ad97-4b90-11e2-99aa-22000a929134
2493,North Mason Rugby Football Club,f2e66807-4b90-11e2-99aa-22000a929134
2494,Northwest Old Boys RFC,f3cd2810-4b90-11e2-99aa-22000a929134
2495,Northwest Outlaws,f3cc792f-4b90-11e2-99aa-22000a929134
2496,Old Puget Sound Beach RFC,f3e11529-4b90-11e2-99aa-22000a929134
2497,Olympic Peninsula Sports Union-Military,f4febf25-4b90-11e2-99aa-22000a929134
2498,Olympic Peninsula Sports Union-Senior Men's,f4ed0780-4b90-11e2-99aa-22000a929134
2499,Oregon Institute of Technology,f7961c90-4b90-11e2-99aa-22000a929134
2500,Oregon Sports Union RFC,f7ba77af-4b90-11e2-99aa-22000a929134
2501,Oregon Sports Union Women's RFC,f8c7447d-4b90-11e2-99aa-22000a929134
2502,Oregon State University Rugby Football Club,f9b2aa5b-4b90-11e2-99aa-22000a929134
2503,Oregon State Women's Rugby Football Club,f9a4093c-4b90-11e2-99aa-22000a929134
2504,Oregon Sturgeons,f9b07b15-4b90-11e2-99aa-22000a929134
2505,Outlaw Rugby Club,fab2069f-4b90-11e2-99aa-22000a929134
2506,Pacific Northwest Rugby Referee Society,fac7c50b-4b90-11e2-99aa-22000a929134
2507,Pacific Rovers,fd7f973b-4b90-11e2-99aa-22000a929134
2508,Pacific University Rugby Club,fd88950e-4b90-11e2-99aa-22000a929134
2509,PDX Rugby,fea478cb-4b90-11e2-99aa-22000a929134
2510,Peninsula Old Boy's Rugby Club,ffc47a64-4b90-11e2-99aa-22000a929134
2511,Portland Rugby Football Club Old Boars,000daed3-4b91-11e2-99aa-22000a929134
2512,Portland Rugby Football Club Oregon,fffe196c-4b90-11e2-99aa-22000a929134
2513,Portland State Women's Rugby Club,01d56fc8-4b91-11e2-99aa-22000a929134
2514,Portland Women's Rugby Football Club,00920558-4b91-11e2-99aa-22000a929134
2515,Prairie Panthers,032bcc3c-4b91-11e2-99aa-22000a929134
2516,Redmond Rugby Football Club,03525ee4-4b91-11e2-99aa-22000a929134
2517,Reed College Men's Rugby Football Club,0452d6cd-4b91-11e2-99aa-22000a929134
2518,Reed College Women's Rugby Football Club,06af4a16-4b91-11e2-99aa-22000a929134
2519,Reed Griffins,060a1efb-4b91-11e2-99aa-22000a929134
2520,Rogue Valley Barbarians,05f7594e-4b91-11e2-99aa-22000a929134
2521,Rogue Valley Rugby Club,063d23f6-4b91-11e2-99aa-22000a929134
2522,Rose City Rugby Club,07db8eb6-4b91-11e2-99aa-22000a929134
2523,Rugby at Montana State University,08e6c9f2-4b91-11e2-99aa-22000a929134
2524,Salem Rugby Football Club,090cda46-4b91-11e2-99aa-22000a929134
2525,Sasquatch Old Boys Rugby Football Club,0a2e7405-4b91-11e2-99aa-22000a929134
2526,Seattle Pacific University Rugby,0c59effe-4b91-11e2-99aa-22000a929134
2527,Seattle Quake RFC - Rookie Rugby,0c790ec9-4b91-11e2-99aa-22000a929134
2528,Seattle Quake Rugby Football Club,0c5b32e3-4b91-11e2-99aa-22000a929134
2529,Seattle Raccoons Rugby Football Club,0e6065cc-4b91-11e2-99aa-22000a929134
2530,Seattle Rugby Football Club - Men,0f0f35f8-4b91-11e2-99aa-22000a929134
2531,Seattle Rugby Football Club - Women,0f1070b9-4b91-11e2-99aa-22000a929134
2532,Seattle Rugby Football Club-Rookie Rugby,0eda0796-4b91-11e2-99aa-22000a929134
2533,Seattle University Rugby Football Club,104a1140-4b91-11e2-99aa-22000a929134
2534,Seattle University Rugby Football Club Women,1250efa7-4b91-11e2-99aa-22000a929134
2535,Shasta Highlanders Rugby Football Club,128d06d6-4b91-11e2-99aa-22000a929134
2536,Snake River Rugby Football Club,13ee61fd-4b91-11e2-99aa-22000a929134
2537,Snohomish Seawolves RFC,14f2b30c-4b91-11e2-99aa-22000a929134
2538,Southern Oregon Univ. Mens RFC,15439c8b-4b91-11e2-99aa-22000a929134
2539,St. Andy's RFC,16606113-4b91-11e2-99aa-22000a929134
2540,Tacoma Nomads Rugby Club,167fe1ba-4b91-11e2-99aa-22000a929134
2541,Tacoma Sirens Rugby Club,16b74feb-4b91-11e2-99aa-22000a929134
2542,Tempe U-19 Rugby Club,18b77bd8-4b91-11e2-99aa-22000a929134
2543,Tualatin Valley Green Rugby Club Football,19c40a50-4b91-11e2-99aa-22000a929134
2544,Univ. California - Berkeley Women's Rugby,1a18b1cc-4b91-11e2-99aa-22000a929134
2545,Univ. California - Davis Women's Rugby,1b76bb29-4b91-11e2-99aa-22000a929134
2546,Univ. California - Santa Cruz RFC Club,1b77dfec-4b91-11e2-99aa-22000a929134
2547,Univ. Nevada - Reno Women's Rugby Club Club,1cad4e4a-4b91-11e2-99aa-22000a929134
2548,Univ. Washington Rugby Football Club,1db2cbfe-4b91-11e2-99aa-22000a929134
2549,Univ. Washington Women's Rugby Football Club,1ca29f13-4b91-11e2-99aa-22000a929134
2550,University of Montana Jesters,1ea64958-4b91-11e2-99aa-22000a929134
2551,University of Oregon Men's Rugby Football Club,2042b67e-4b91-11e2-99aa-22000a929134
2552,University of Puget Sound Men's Rugby,220b1e4d-4b91-11e2-99aa-22000a929134
2553,Valley Rugby Football Club,21d26a58-4b91-11e2-99aa-22000a929134
2554,Vancouver Sharks Old Boys,21e61b38-4b91-11e2-99aa-22000a929134
2555,Washington Lions Men's Team,235a4115-4b91-11e2-99aa-22000a929134
2556,Washington State University Womens Rugby,23458474-4b91-11e2-99aa-22000a929134
2557,West Seattle U-19 Rugby Football Club,241516c6-4b91-11e2-99aa-22000a929134
2558,Western Oregon University Men's Rugby Football Club,24ea9393-4b91-11e2-99aa-22000a929134
2559,Western Oregon University Women's Rugby,265dad79-4b91-11e2-99aa-22000a929134
2560,Western Washington Univ. Men's Rugby,27e99e5d-4b91-11e2-99aa-22000a929134
2561,Western Washington Univ. Women's Rugby,27e3bd1e-4b91-11e2-99aa-22000a929134
2562,Whitman College Men's Rugby Club,282e06e5-4b91-11e2-99aa-22000a929134
2563,Whitman College Women's Rugby Club,2a4dbf1b-4b91-11e2-99aa-22000a929134
2564,Willamette Rugby,2970d7ab-4b91-11e2-99aa-22000a929134
2565,Willamette Women's Rugby Club,2a2a4c6a-4b91-11e2-99aa-22000a929134
2566,Windsor Rugby,2b529c41-4b91-11e2-99aa-22000a929134
2567,Battleground Bulls Men's Rugby Club,2c6fa017-4b91-11e2-99aa-22000a929134
2568,Bay Area Ruggers Rugby Club,2dffa0f4-4b91-11e2-99aa-22000a929134
2569,Bend Lady Roughriders Club,2e15f27e-4b91-11e2-99aa-22000a929134
2570,Bend Rugby Club Club,2e15b725-4b91-11e2-99aa-22000a929134
2571,Boise Nemesis Women's Rugby Football Club Club,2f0d5296-4b91-11e2-99aa-22000a929134
2572,Budd Bay Rugby Football Club Club,312bc83f-4b91-11e2-99aa-22000a929134
2573,Budd Bay Women's Rugby Club,303d5ee0-4b91-11e2-99aa-22000a929134
2574,Central Oregon Community College Club,3256dc29-4b91-11e2-99aa-22000a929134
2575,Chuckanut Bay Club,3255b8fd-4b91-11e2-99aa-22000a929134
2576,Chuckanutbay WRFC Club,33c46dff-4b91-11e2-99aa-22000a929134
2577,Corvallis Rugby Football Club Club,33a7edcb-4b91-11e2-99aa-22000a929134
2578,Eastside Rugby Football Club Washington Club,341c9af4-4b91-11e2-99aa-22000a929134
2579,Eastside Tsunami Rugby Club OR Club,34a6a3dd-4b91-11e2-99aa-22000a929134
2580,Emerald City Mudhens Women's Rugby Club Club,3645d807-4b91-11e2-99aa-22000a929134
2581,Eugene Reign Club,3721f607-4b91-11e2-99aa-22000a929134
2582,"Eugene Rugby Football Club, Ltd. Club",394e11f0-4b91-11e2-99aa-22000a929134
2583,Gonzaga University Rugby Football Club Club,38681d51-4b91-11e2-99aa-22000a929134
2584,Microsoft Club,399b770d-4b91-11e2-99aa-22000a929134
2585,Old Puget Sound Beach RFC Club,399b52a9-4b91-11e2-99aa-22000a929134
2586,Olympic Peninsula Sports Union-Senior Men's Club,3a0cff99-4b91-11e2-99aa-22000a929134
2587,Oregon Institute of Technology Club,3a90d194-4b91-11e2-99aa-22000a929134
2588,Oregon Sports Union RFC Club,3bc2b94d-4b91-11e2-99aa-22000a929134
2589,Oregon Sports Union Women's RFC Club,3cd8d01e-4b91-11e2-99aa-22000a929134
2590,Oregon Sturgeons Club,3e104486-4b91-11e2-99aa-22000a929134
2591,Pacific Rovers Club,3f017210-4b91-11e2-99aa-22000a929134
2592,Pacific University Rugby Club Club,3f35158c-4b91-11e2-99aa-22000a929134
2593,Portland Rugby Football Club Oregon Club,3f2c3783-4b91-11e2-99aa-22000a929134
2594,Portland Women's Rugby Football Club Club,40028088-4b91-11e2-99aa-22000a929134
2595,Rogue Valley Rugby Club Club,40ba5cbd-4b91-11e2-99aa-22000a929134
2596,Salem Rugby Football Club Club,41c623c7-4b91-11e2-99aa-22000a929134
2597,Seattle Quake Rugby Football Club Club,42b8f3f6-4b91-11e2-99aa-22000a929134
2598,Seattle Rugby Football Club - Men Club,44487eb7-4b91-11e2-99aa-22000a929134
2599,Seattle Rugby Football Club - Women Club,44adea1d-4b91-11e2-99aa-22000a929134
2600,Seattle University Rugby Football Club Club,44b51d90-4b91-11e2-99aa-22000a929134
2601,Singer Songwriters Club,452e472c-4b91-11e2-99aa-22000a929134
2602,Snake River Rugby Football Club Club,45f140e7-4b91-11e2-99aa-22000a929134
2603,Tacoma Nomads Rugby Club Club,4762a23d-4b91-11e2-99aa-22000a929134
2604,Tacoma Sirens Rugby Club Club,49357c2b-4b91-11e2-99aa-22000a929134
2605,University of Puget Sound Men's Rugby Club,48e665fd-4b91-11e2-99aa-22000a929134
2606,Valley Rugby Football Club Club,4aa19621-4b91-11e2-99aa-22000a929134
2607,Whitman College Men's Rugby Club Club,4ad669e7-4b91-11e2-99aa-22000a929134
2608,Willamette Rugby Club,4bb836bd-4b91-11e2-99aa-22000a929134
2609,Bishop Shanahan High School Rugby Club Club,4b6434e9-4b91-11e2-99aa-22000a929134
2610,Blackthorn Boys High School RFC Club,4c005e87-4b91-11e2-99aa-22000a929134
2611,Blackthorn Girls High School RFC Club,4d6c9db1-4b91-11e2-99aa-22000a929134
2612,Burrell High School Rugby Club,4f2776c0-4b91-11e2-99aa-22000a929134
2613,Cardinal O'Hara Boys RFC Club,4f67f9b6-4b91-11e2-99aa-22000a929134
2614,Carlisle Thunder Rugby Club,5086143d-4b91-11e2-99aa-22000a929134
2615,Central Catholic Rugby Club 1,50b3022a-4b91-11e2-99aa-22000a929134
2616,Central Dauphin Boys Rugby Club,50c698ed-4b91-11e2-99aa-22000a929134
2617,Chambersburg Trojans Boys Club,51b919f1-4b91-11e2-99aa-22000a929134
2618,Coatesville Boys Club,519feaee-4b91-11e2-99aa-22000a929134
2619,Conestoga Boys High School Rugby Club Club,538772a5-4b91-11e2-99aa-22000a929134
2620,Conestoga Girls High School Rugby Club Club,556444cb-4b91-11e2-99aa-22000a929134
2621,Conestoga TE Boys U15 Rugby Football Club Club,5549fab0-4b91-11e2-99aa-22000a929134
2622,Cumberland Valley Boys U15 Rugby Club Club,56341cb9-4b91-11e2-99aa-22000a929134
2623,Cumberland Valley Girls Rugby Club,566381a9-4b91-11e2-99aa-22000a929134
2624,Cumberland Valley Rugby Club Club,5633032b-4b91-11e2-99aa-22000a929134
2625,Downingtown Girls Rugby Club Club,589ead84-4b91-11e2-99aa-22000a929134
2626,Downingtown High School Rugby Football Club Club,58d4a1a2-4b91-11e2-99aa-22000a929134
2627,Downingtown Youth Rugby Football Club Club,5993ab81-4b91-11e2-99aa-22000a929134
2628,Doylestown Junior Boys Rugby Club Club,5ba88537-4b91-11e2-99aa-22000a929134
2629,Doylestown Junior Girls Rugby Club Club,5b6fcfab-4b91-11e2-99aa-22000a929134
2630,Doylestown U-15 Boys Rugby Club Club,5c6f62e0-4b91-11e2-99aa-22000a929134
2631,Erie Colts,5c7d8671-4b91-11e2-99aa-22000a929134
2632,Exeter Eagles High School Boys Rugby Club,5c8713a0-4b91-11e2-99aa-22000a929134
2633,Father Judge Rugby Football Club Club,5f25f578-4b91-11e2-99aa-22000a929134
2634,Fox Chapel Boys High School Club,5f2536d8-4b91-11e2-99aa-22000a929134
2635,Fox Chapel Girls Rugby Club,5ff5ac8a-4b91-11e2-99aa-22000a929134
2636,Hamburg Area Rugby Club Pennsylvania Club,6162dd6d-4b91-11e2-99aa-22000a929134
2637,Hempfield RFC U15 - Boys Club,6185b798-4b91-11e2-99aa-22000a929134
2638,Hempfield Rugby Football Club - Girls High School,6289fc4a-4b91-11e2-99aa-22000a929134
2639,Hempfield Rugby Football Club- Boys HS Club,6289c8b9-4b91-11e2-99aa-22000a929134
2640,Hibernians Rugby Club - Boys High School Club,6288ce48-4b91-11e2-99aa-22000a929134
2641,Hibernians Rugby Club - Girls High School Club,64edddaf-4b91-11e2-99aa-22000a929134
2642,Malvern Prep Club,651ae3e5-4b91-11e2-99aa-22000a929134
2643,Media United Rugby Football Club - Boys Club,65f74ea7-4b91-11e2-99aa-22000a929134
